时间(秒),尿酸(uA),抗坏血酸(uA),葡萄糖（mA）,电压(V),接收时间
21.55,-12.2037,-12.2037,2.6266,-0.0642,16:53:58.743
21.6,-11.1934,-11.1934,1.5212,-0.0489,16:53:58.981
21.65,-10.0854,-10.0854,1.8029,-0.0295,16:53:59.381
21.7,-9.1378,-9.1378,0.92,-0.0142,16:53:59.771
21.75,-8.0293,-8.0293,2.4527,0.0059,16:54:00.162
21.8,-7.035,-7.035,1.3942,0.0212,16:54:00.352
21.85,-6.0314,-6.0314,2.7988,0.0406,16:54:00.732
21.9,-5.16,-5.16,2.7354,0.0559,16:54:01.123
21.95,-4.1534,-4.1534,3.7776,0.076,16:54:01.523
22.0,-3.3724,-3.3724,3.4498,0.0905,16:54:01.893
22.05,-2.4782,-2.4782,3.2105,0.1107,16:54:02.134
22.1,-1.8255,-1.8255,4.1244,0.126,16:54:02.524
22.15,-0.9786,-0.9786,3.7029,0.1462,16:54:02.904
22.2,-0.4068,-0.4068,3.3952,0.1607,16:54:03.285
22.25,0.1494,0.1494,3.1707,0.1784,16:54:03.666
22.3,0.787,0.787,3.0068,0.1961,16:54:03.856
22.35,1.2987,1.2987,3.9757,0.2106,16:54:04.246
22.4,1.9037,1.9037,3.5943,0.2308,16:54:04.637
22.45,2.3453,2.3453,3.316,0.2461,16:54:04.818
22.5,3.0845,3.0845,4.2014,0.2662,16:54:05.209
22.55,3.485,3.485,3.7591,0.2807,16:54:05.599
22.6,3.8237,3.8237,4.5248,0.2985,16:54:05.989
22.65,4.2098,4.2098,5.0836,0.3162,16:54:06.179
22.7,4.4916,4.4916,4.4029,0.3307,16:54:06.561
22.75,5.0215,5.0215,3.9061,0.3508,16:54:06.961
22.8,5.5009,5.5009,3.5436,0.3662,16:54:07.342
22.85,6.6383,6.6383,4.3675,0.3855,16:54:07.723
22.9,6.9588,6.9588,4.9688,0.4008,16:54:07.923
22.95,7.378,7.378,4.3192,0.4185,16:54:08.324
23.0,7.9156,7.9156,4.9335,0.4355,16:54:08.734
23.05,8.4933,8.4933,5.382,0.4508,16:54:08.965
23.1,9.1928,9.1928,4.6207,0.4709,16:54:09.355
23.15,9.8423,9.8423,4.0651,0.4862,16:54:09.755
23.2,10.6869,10.6869,2.571,0.5056,16:54:10.146
23.25,11.4422,11.4422,3.6577,0.5209,16:54:10.326
23.3,12.4568,12.4568,4.4508,0.541,16:54:10.726
23.35,13.2435,13.2435,5.0296,0.5555,16:54:11.127
23.4,14.6515,14.6515,5.4521,0.5757,16:54:11.528
23.45,15.3086,15.3086,5.7604,0.591,16:54:11.718
23.5,16.6682,16.6682,5.9854,0.6111,16:54:12.109
23.55,17.2436,17.2436,6.1497,0.6256,16:54:12.500
23.6,17.8952,17.8952,5.181,0.6434,16:54:12.900
23.65,18.6487,18.6487,5.5625,0.6611,16:54:13.112
23.7,19.4766,19.4766,5.841,0.678,16:54:13.502
23.75,20.405,20.405,6.0443,0.6958,16:54:13.914
23.8,21.3605,21.3605,5.1041,0.7135,16:54:14.313
23.85,22.5675,22.5675,5.5064,0.7312,16:54:14.503
23.9,23.8189,23.8189,5.8001,0.7457,16:54:14.900
23.95,25.4734,25.4734,4.9258,0.7659,16:54:15.270
24.0,27.1441,27.1441,5.3763,0.7812,16:54:15.671
24.05,29.2899,29.2899,4.6166,0.8005,16:54:15.871
24.1,29.4201,29.4201,5.1506,0.8158,16:54:16.274
24.15,28.8665,28.8665,4.4518,0.836,16:54:16.665
24.2,28.0457,28.0457,5.0304,0.8505,16:54:16.926
24.25,27.1223,27.1223,5.4526,0.8706,16:54:17.316
24.3,26.1242,26.1242,5.7608,0.8859,16:54:17.727
24.35,25.2567,25.2567,5.9857,0.9037,16:54:18.127
24.4,24.4383,24.4383,6.1499,0.9206,16:54:18.327
24.45,23.6558,23.6558,6.2697,0.9383,16:54:18.738
24.5,22.992,22.992,6.3571,0.956,16:54:19.129
24.55,22.4612,22.4612,5.3324,0.973,16:54:19.329
24.6,21.9348,21.9348,3.496,0.9907,16:54:19.739
24.65,21.458,21.458,3.2442,0.9955,16:54:20.130
24.7,21.0637,21.0637,5.2375,0.9754,16:54:20.531
24.75,20.6833,20.6833,4.5153,0.9609,16:54:20.741
24.8,20.2667,20.2667,5.0767,0.9407,16:54:21.111
24.85,19.9626,19.9626,4.3979,0.9254,16:54:21.512
24.9,19.6943,19.6943,4.991,0.9061,16:54:21.922
24.95,19.4523,19.4523,4.3353,0.8908,16:54:22.133
25.0,19.2292,19.2292,4.9454,0.8706,16:54:22.543
25.05,19.0665,19.0665,4.302,0.8561,16:54:22.943
25.1,18.855,18.855,4.921,0.836,16:54:23.344
25.15,18.7471,18.7471,5.3728,0.8207,16:54:23.554
25.2,18.5756,18.5756,5.7026,0.8029,16:54:23.935
25.25,18.4041,18.4041,4.8547,0.786,16:54:24.355
25.3,18.2327,18.2327,4.2358,0.7683,16:54:24.625
25.35,18.1075,18.1075,4.8727,0.7505,16:54:25.046
25.4,18.0162,18.0162,5.3376,0.736,16:54:25.267
25.45,17.9032,17.9032,5.6768,0.7159,16:54:25.639
25.5,17.7281,17.7281,5.9244,0.7006,16:54:26.058
25.55,17.0908,17.0908,6.1051,0.6804,16:54:26.339
25.6,16.4867,16.4867,6.237,0.6659,16:54:26.769
25.65,15.5826,15.5826,5.2448,0.6458,16:54:27.170
25.7,14.8301,14.8301,5.6091,0.6305,16:54:27.400
25.75,13.6787,13.6787,5.875,0.6111,16:54:27.790
25.8,13.0236,13.0236,4.9805,0.5958,16:54:28.011
25.85,11.4802,11.4802,5.4162,0.5757,16:54:28.421
25.9,10.9559,10.9559,4.6457,0.5604,16:54:28.831
25.95,10.3416,10.3416,5.1719,0.5434,16:54:29.232
26.0,9.708,9.708,5.5559,0.5257,16:54:29.463
26.05,9.1066,9.1066,5.8362,0.5104,16:54:29.883
26.1,8.3434,8.3434,4.9522,0.4911,16:54:30.113
26.15,7.6938,7.6938,5.3956,0.4758,16:54:30.504
26.25,6.8491,6.8491,5.7191,0.4411,16:54:31.094
26.3,6.1399,6.1399,4.8668,0.4258,16:54:31.515
26.35,5.3444,5.3444,4.2447,0.4056,16:54:31.945
26.4,4.6712,4.6712,3.7906,0.3911,16:54:32.176
26.45,3.4851,3.4851,3.4593,0.371,16:54:32.566
26.5,2.9899,2.9899,3.2174,0.3557,16:54:32.986
26.55,2.4433,2.4433,3.0409,0.3379,16:54:33.227
26.6,1.859,1.859,4.0006,0.321,16:54:33.637
26.65,1.3862,1.3862,3.6125,0.3033,16:54:34.017
26.7,0.8096,0.8096,4.4178,0.2856,16:54:34.258
26.75,0.2498,0.2498,3.917,0.2686,16:54:34.629
26.8,-0.3441,-0.3441,4.64,0.2509,16:54:35.040
26.85,-0.8238,-0.8238,5.1677,0.2356,16:54:35.280
26.9,-1.4519,-1.4519,4.4643,0.2155,16:54:35.661
26.95,-2.0029,-2.0029,5.0395,0.201,16:54:36.072
27.0,-2.683,-2.683,4.3707,0.1808,16:54:36.482
27.05,-3.2257,-3.2257,4.9712,0.1655,16:54:36.722
27.1,-3.946,-3.946,5.4094,0.1462,16:54:37.093
27.15,-4.518,-4.518,4.6407,0.1308,16:54:37.333
27.2,-5.723,-5.723,2.9912,0.1107,16:54:37.764
27.25,-6.1855,-6.1855,3.9643,0.0954,16:54:38.164
27.3,-7.4959,-7.4959,2.4975,0.076,16:54:38.414
27.35,-7.8963,-7.8963,3.604,0.0607,16:54:38.804
27.4,-8.2813,-8.2813,3.3231,0.043,16:54:39.205
27.45,-8.8401,-8.8401,4.2065,0.0261,16:54:39.455
27.5,-9.387,-9.387,2.6743,0.0084,16:54:39.836
27.55,-10.064,-10.064,2.6445,-0.0094,16:54:40.236
27.6,-10.7434,-10.7434,3.7113,-0.0271,16:54:40.637
27.65,-11.4709,-11.4709,3.4014,-0.044,16:54:40.887
27.7,-12.1871,-12.1871,2.0866,-0.0618,16:54:41.277
27.75,-13.0341,-13.0341,3.3041,-0.0795,16:54:41.538
27.8,-13.7449,-13.7449,3.1042,-0.0964,16:54:41.928
27.85,-14.5416,-14.5416,1.8697,-0.1141,16:54:42.329
27.9,-15.3084,-15.3084,2.0573,-0.1319,16:54:42.739
27.95,-16.1922,-16.1922,2.1942,-0.1496,16:54:42.999
28.0,-16.9299,-16.9299,2.2941,-0.1665,16:54:43.390
28.05,-17.7463,-17.7463,2.367,-0.1842,16:54:43.650
28.1,-18.2494,-18.2494,3.5088,-0.1963,16:54:44.041
28.15,-17.9682,-17.9682,3.2536,-0.1794,16:54:44.442
28.2,-17.3923,-17.3923,4.1558,-0.1641,16:54:44.712
28.25,-16.5552,-16.5552,4.8143,-0.144,16:54:45.103
28.3,-15.6199,-15.6199,4.2064,-0.1295,16:54:45.423
28.35,-14.5668,-14.5668,4.8513,-0.1093,16:54:45.824
28.4,-13.6592,-13.6592,3.1448,-0.094,16:54:46.134
28.45,-12.5799,-12.5799,2.9879,-0.0738,16:54:46.545
28.5,-11.6995,-11.6995,3.9619,-0.0593,16:54:46.845
28.55,-10.7327,-10.7327,3.5843,-0.0392,16:54:47.255
28.6,-9.8419,-9.8419,3.3087,-0.0239,16:54:47.525
28.65,-8.8674,-8.8674,3.1075,-0.0045,16:54:47.886
28.7,-8.0636,-8.0636,2.9607,0.0108,16:54:48.216
28.75,-7.06,-7.06,3.9421,0.0309,16:54:48.637
28.8,-6.3276,-6.3276,3.5698,0.0462,16:54:48.919
28.85,-4.9592,-4.9592,4.3866,0.0656,16:54:49.318
28.9,-4.3775,-4.3775,4.9828,0.0809,16:54:49.598
28.95,-3.7676,-3.7676,4.3293,0.101,16:54:49.989
29.0,-3.1371,-3.1371,3.8524,0.1155,16:54:50.370
29.05,-2.5844,-2.5844,3.5044,0.1333,16:54:50.650
29.1,-1.9957,-1.9957,3.2503,0.151,16:54:51.010
29.15,-1.3807,-1.3807,3.0649,0.1687,16:54:51.431
29.2,-0.7466,-0.7466,4.0182,0.1856,16:54:51.731
29.25,-0.2375,-0.2375,3.6253,0.201,16:54:52.102
29.3,0.4583,0.4583,4.4272,0.2211,16:54:52.392
29.35,0.9661,0.9661,3.9238,0.2356,16:54:52.772
29.4,2.3095,2.3095,4.645,0.2558,16:54:53.062
29.45,2.5952,2.5952,5.1714,0.2711,16:54:53.473
29.5,2.9426,2.9426,5.5555,0.288,16:54:53.863
29.55,3.3815,3.3815,5.8359,0.3057,16:54:54.153
29.6,3.7481,3.7481,4.952,0.321,16:54:54.463
29.65,4.2936,4.2936,3.2183,0.3412,16:54:54.772
29.7,4.6454,4.6454,1.953,0.3557,16:54:55.213
29.75,5.0874,5.0874,3.2066,0.3734,16:54:55.533
29.8,5.5953,5.5953,4.1216,0.3911,16:54:55.883
29.85,6.0587,6.0587,4.7893,0.4056,16:54:56.183
29.9,6.6748,6.6748,5.2767,0.4258,16:54:56.594
29.95,7.2171,7.2171,5.6324,0.4411,16:54:56.904
30.0,8.7709,8.7709,4.8035,0.4612,16:54:57.225
30.05,9.1638,9.1638,5.287,0.4758,16:54:57.625
30.1,9.7285,9.7285,4.5514,0.4935,16:54:57.936
30.15,10.4185,10.4185,5.103,0.5112,16:54:58.246
30.2,11.0611,11.0611,5.5057,0.5281,16:54:58.556
30.25,11.9007,11.9007,5.7995,0.5459,16:54:58.967
30.3,12.6987,12.6987,6.014,0.5636,16:54:59.358
30.35,13.5128,13.5128,6.1705,0.5805,16:54:59.659
30.4,14.2458,14.2458,6.2847,0.5958,16:55:00.019
30.45,15.1051,15.1051,6.3681,0.616,16:55:00.329
30.5,15.8712,15.8712,5.3404,0.6305,16:55:00.629
30.55,16.7546,16.7546,4.5904,0.6506,16:55:01.010
30.6,17.5383,17.5383,5.1315,0.6659,16:55:01.320
30.65,18.5735,18.5735,5.5264,0.6861,16:55:01.691
30.7,19.4217,19.4217,5.8147,0.7006,16:55:02.001
30.75,20.8745,20.8745,6.025,0.7207,16:55:02.323
30.8,21.8885,21.8885,6.1786,0.736,16:55:02.743
30.85,23.9255,23.9255,5.2021,0.7562,16:55:03.133
30.9,25.227,25.227,5.5779,0.7707,16:55:03.444
30.95,26.779,26.779,5.8523,0.7884,16:55:03.844
31.0,28.6992,28.6992,3.8754,0.8062,16:55:04.155
31.05,29.3132,29.3132,4.6097,0.8231,16:55:04.475
31.1,28.9738,28.9738,4.057,0.8408,16:55:04.796
31.15,28.2166,28.2166,3.6537,0.8585,16:55:05.187
31.2,27.3397,27.3397,4.4479,0.8755,16:55:05.500
31.25,26.4681,26.4681,3.9389,0.8908,16:55:05.821
31.3,25.5078,25.5078,4.656,0.9109,16:55:06.230
31.35,24.6679,24.6679,5.1794,0.9262,16:55:06.630
31.4,23.8696,23.8696,4.4729,0.9456,16:55:06.941
31.45,23.148,23.148,3.9572,0.9609,16:55:07.252
31.5,22.5288,22.5288,3.5808,0.981,16:55:07.572
31.55,21.9378,21.9378,3.3061,0.9955,16:55:07.953
31.6,21.3676,21.3676,4.1942,0.9859,16:55:08.263
31.65,20.9514,20.9514,4.8423,0.9705,16:55:08.634
31.7,20.6013,20.6013,5.3154,0.9504,16:55:08.944
31.75,20.2531,20.2531,5.6606,0.9359,16:55:09.285
31.8,19.9064,19.9064,5.9126,0.9182,16:55:09.715
31.85,19.607,19.607,5.008,0.9004,16:55:10.026
31.9,19.3422,19.3422,3.2592,0.8835,16:55:10.357
31.95,19.1026,19.1026,3.0714,0.8658,16:55:10.677
32.0,18.8814,18.8814,2.9343,0.8481,16:55:11.057
32.05,18.72,18.72,3.9228,0.8311,16:55:11.367
32.1,18.5558,18.5558,3.5558,0.8158,16:55:11.719
32.15,18.3434,18.3434,4.3764,0.7957,16:55:12.100
32.2,18.2347,18.2347,3.8868,0.7804,16:55:12.491
32.25,18.0627,18.0627,4.618,0.761,16:55:12.801
32.3,17.8908,17.8908,4.0631,0.7457,16:55:13.161
32.35,17.7654,17.7654,3.6581,0.7256,16:55:13.572
32.4,17.6275,17.6275,4.4511,0.7111,16:55:13.892
32.45,16.3689,16.3689,3.9413,0.6909,16:55:14.224
32.5,15.9135,15.9135,4.6578,0.6756,16:55:14.554
32.55,14.6084,14.6084,5.1807,0.6555,16:55:14.891
32.6,14.1191,14.1191,4.4738,0.641,16:55:15.296
32.65,13.5303,13.5303,3.9579,0.6232,16:55:15.636
32.7,12.8227,12.8227,4.6698,0.6055,16:55:15.983
32.75,12.1673,12.1673,4.101,0.5886,16:55:16.310
32.8,11.411,11.411,4.7743,0.5708,16:55:16.641
32.85,10.7664,10.7664,5.2657,0.5555,16:55:17.002
32.9,9.8791,9.8791,5.6244,0.5354,16:55:17.344
32.95,9.2315,9.2315,5.8862,0.5209,16:55:17.664
33.0,8.5735,8.5735,3.9001,0.5032,16:55:17.997
33.05,7.8617,7.8617,3.5392,0.4854,16:55:18.335
33.1,7.2033,7.2033,2.1872,0.4685,16:55:18.746
33.15,6.4911,6.4911,3.3775,0.4508,16:55:19.076
33.2,5.8786,5.8786,4.2463,0.4355,16:55:19.407
33.25,4.9685,4.9685,4.8804,0.4161,16:55:19.737
33.3,4.4895,4.4895,5.3432,0.4008,16:55:20.057
33.35,3.9546,3.9546,5.6809,0.3831,16:55:20.418
33.4,3.3789,3.3789,5.9274,0.3662,16:55:20.829
33.45,2.9124,2.9124,6.1073,0.3508,16:55:21.159
33.5,2.2477,2.2477,6.2386,0.3307,16:55:21.490
33.55,1.7163,1.7163,6.3345,0.3154,16:55:21.820
33.6,1.1431,1.1431,5.3159,0.296,16:55:22.150
33.65,0.6322,0.6322,5.661,0.2807,16:55:22.481
33.7,0.0277,0.0277,4.8243,0.2606,16:55:22.812
33.75,-0.4599,-0.4599,4.2137,0.2461,16:55:23.145
33.8,-1.0936,-1.0936,4.8566,0.2259,16:55:23.542
33.85,-1.6488,-1.6488,5.3258,0.2106,16:55:23.872
33.9,-2.3782,-2.3782,4.5797,0.1905,16:55:24.202
33.95,-2.8643,-2.8643,5.1237,0.176,16:55:24.603
34.0,-4.1918,-4.1918,4.4322,0.1558,16:55:24.933
34.05,-4.5121,-4.5121,3.9275,0.1405,16:55:25.284
34.1,-4.9312,-4.9312,3.5592,0.1236,16:55:25.615
34.15,-5.4224,-5.4224,4.3789,0.1059,16:55:25.946
34.2,-6.1514,-6.1514,3.8886,0.0857,16:55:26.296
34.25,-6.7298,-6.7298,4.6193,0.0704,16:55:26.647
34.3,-7.6152,-7.6152,4.0641,0.0511,16:55:26.977
34.35,-8.1224,-8.1224,3.6588,0.0358,16:55:27.379
34.4,-8.9558,-8.9558,3.3631,0.0156,16:55:27.709
34.45,-9.4714,-9.4714,3.1472,0.0011,16:55:28.049
34.5,-10.4962,-10.4962,2.9897,-0.019,16:55:28.390
34.55,-11.0125,-11.0125,3.9632,-0.0344,16:55:28.740
34.6,-12.3158,-12.3158,3.5852,-0.0545,16:55:29.167
