时间(秒),尿酸(uA),抗坏血酸(uA),葡萄糖（mA）,电压(V),接收时间
21.85,0.0093,0.1091,0.9495,0.2509,17:28:48.161
21.9,0.0093,0.0748,1.0961,0.2711,17:28:48.551
21.95,0.0093,0.0748,1.2178,0.2856,17:28:48.741
22.0,0.0251,0.1091,1.3032,0.3057,17:28:49.122
22.05,0.0251,0.1091,1.2992,0.321,17:28:49.502
22.1,0.0251,0.1434,1.1912,0.3412,17:28:49.903
22.15,0.033,0.1777,1.0139,0.3557,17:28:50.087
22.2,0.0409,0.1777,0.8012,0.3758,17:28:50.545
22.25,0.0488,0.1777,0.5852,0.3936,17:28:50.955
22.3,0.0488,0.1777,0.4184,0.4105,17:28:51.355
22.35,0.0488,0.1434,0.3297,0.4306,17:28:51.726
22.4,0.033,0.1434,0.2806,0.4459,17:28:51.906
22.45,0.033,0.1777,0.2564,0.4661,17:28:52.297
22.5,0.0251,0.1777,0.2427,0.4806,17:28:52.678
22.55,0.033,0.1777,0.2371,0.5007,17:28:53.058
22.6,0.033,0.1777,0.2314,0.5209,17:28:53.459
22.65,0.0488,0.1777,0.2298,0.5362,17:28:53.839
22.7,0.0488,0.1434,0.2298,0.5555,17:28:54.231
22.75,0.0488,0.1434,0.2322,0.5708,17:28:54.411
22.8,0.0409,0.1434,0.233,0.591,17:28:54.801
22.85,0.0488,0.1434,0.2379,0.6087,17:28:55.172
22.9,0.0409,0.1434,0.2427,0.6256,17:28:55.553
22.95,0.033,0.1434,0.2492,0.6458,17:28:55.943
23.0,0.033,0.1434,0.2556,0.6611,17:28:56.314
23.05,0.0409,0.1434,0.2653,0.6812,17:28:56.704
23.1,0.033,0.1777,0.2741,0.6982,17:28:57.105
23.15,0.033,0.1434,0.2854,0.7159,17:28:57.485
23.2,0.0409,0.1777,0.2919,0.736,17:28:57.880
23.25,0.0488,0.1777,0.2886,0.7505,17:28:58.065
23.3,0.0409,0.1777,0.2758,0.7707,17:28:58.466
23.35,0.0409,0.1434,0.258,0.786,17:28:58.856
23.4,0.0409,0.1434,0.2338,0.8062,17:28:59.046
23.45,0.0409,0.1091,0.2097,0.8231,17:28:59.827
23.5,0.0409,0.1434,0.1927,0.8408,17:28:59.997
23.55,0.0409,0.1777,0.1799,0.861,17:29:00.228
23.6,0.0409,0.1777,0.1702,0.8755,17:29:00.609
23.65,0.0409,0.1777,0.1629,0.8956,17:29:01.009
23.7,0.0409,0.1777,0.1557,0.9133,17:29:01.399
23.75,0.0409,0.1434,0.1508,0.9311,17:29:01.589
23.8,0.0488,0.1091,0.1484,0.9512,17:29:01.969
23.85,0.0567,0.1434,0.1468,0.9657,17:29:02.351
23.9,0.0646,0.1777,0.1444,0.9859,17:29:02.741
23.95,0.0646,0.1777,0.1436,1.0004,17:29:03.131
24.0,0.0567,0.212,0.1428,0.981,17:29:03.521
24.05,0.0567,0.212,0.1412,0.9633,17:29:03.913
24.1,0.0567,0.1777,0.1388,0.9456,17:29:04.153
24.15,0.0567,0.1777,0.1379,0.9254,17:29:04.544
24.2,0.0567,0.1777,0.1371,0.9109,17:29:04.945
24.25,0.0567,0.1777,0.1371,0.8908,17:29:05.335
24.3,0.0488,0.212,0.1355,0.873,17:29:05.676
24.35,0.0488,0.212,0.1355,0.8561,17:29:06.076
24.4,0.0488,0.1434,0.1339,0.836,17:29:06.276
24.45,0.0409,0.1434,0.1323,0.8207,17:29:06.667
24.5,0.0488,0.1091,0.1299,0.8005,17:29:07.069
24.55,0.0488,0.1091,0.1291,0.786,17:29:07.460
24.6,0.0409,0.1091,0.1267,0.7659,17:29:07.859
24.65,0.0409,0.1777,0.1259,0.7481,17:29:08.060
24.7,0.0488,0.212,0.1251,0.7304,17:29:08.450
24.75,0.0409,0.212,0.1234,0.7111,17:29:08.851
24.8,0.0488,0.212,0.1218,0.6958,17:29:09.261
24.85,0.0488,0.2463,0.1194,0.6756,17:29:09.662
24.9,0.0488,0.1777,0.1186,0.6611,17:29:09.872
24.95,0.0488,0.1434,0.117,0.641,17:29:10.273
25.0,0.0488,0.1434,0.1162,0.6208,17:29:10.674
25.05,0.033,0.0748,0.1162,0.6055,17:29:10.924
25.1,0.0409,0.0405,0.1138,0.5862,17:29:11.324
25.15,0.0409,0.1091,0.1097,0.5708,17:29:11.724
25.2,0.033,0.1091,0.1041,0.5507,17:29:12.134
25.25,0.033,0.1091,0.0985,0.5354,17:29:12.345
25.3,0.0409,0.1777,0.0896,0.516,17:29:12.736
25.35,0.033,0.1777,0.0848,0.4983,17:29:13.136
25.4,0.0251,0.1777,0.0783,0.4806,17:29:13.526
25.45,0.033,0.212,0.0735,0.4637,17:29:13.927
25.5,0.0409,0.212,0.067,0.4459,17:29:14.127
25.55,0.0488,0.212,0.063,0.4258,17:29:14.517
25.6,0.0409,0.212,0.0574,0.4105,17:29:14.928
25.65,0.0409,0.1777,0.0517,0.3911,17:29:15.319
25.7,0.0409,0.1777,0.0477,0.3758,17:29:15.720
25.75,0.033,0.212,0.0437,0.3557,17:29:15.931
25.8,0.033,0.212,0.0388,0.3404,17:29:16.330
25.85,0.0488,0.1777,0.0348,0.321,17:29:16.720
25.9,0.0567,0.1777,0.0308,0.3057,17:29:17.130
25.95,0.0567,0.1434,0.0259,0.2856,17:29:17.347
26.0,0.0646,0.0748,0.0219,0.2711,17:29:17.731
26.05,0.0567,0.0748,0.0179,0.2509,17:29:18.151
26.1,0.0488,0.1091,0.0138,0.2356,17:29:18.371
26.15,0.0488,0.1091,0.0114,0.2155,17:29:18.761
26.2,0.0409,0.1091,0.0082,0.201,17:29:19.182
26.25,0.033,0.1434,0.005,0.1808,17:29:19.412
26.3,0.033,0.1091,0.0018,0.1631,17:29:19.812
26.35,0.033,0.1091,-0.0015,0.1462,17:29:20.193
26.4,0.0251,0.1434,-0.0047,0.1284,17:29:20.614
26.45,0.0251,0.1434,-0.0103,0.1107,17:29:20.834
26.5,0.033,0.1091,-0.0152,0.0905,17:29:21.244
26.55,0.0409,0.1091,-0.0192,0.076,17:29:21.645
26.6,0.0488,0.1091,-0.0232,0.0559,17:29:22.065
26.65,0.0567,0.1091,-0.0281,0.0406,17:29:22.285
26.7,0.0567,0.1091,-0.0321,0.0204,17:29:22.656
26.75,0.0567,0.1091,-0.0377,0.0011,17:29:23.076
26.8,0.0488,0.1091,-0.045,-0.0142,17:29:23.307
26.85,0.0488,0.1434,-0.0563,-0.0344,17:29:23.717
26.9,0.0409,0.1091,-0.0692,-0.0489,17:29:24.137
26.95,0.0409,0.1434,-0.0861,-0.069,17:29:24.528
27.0,0.033,0.1777,-0.1086,-0.0867,17:29:24.918
27.05,0.0172,0.1777,-0.1449,-0.1045,17:29:25.149
27.1,0.0093,0.1091,-0.2086,-0.1246,17:29:25.560
27.15,0.0093,0.1091,-0.3133,-0.1391,17:29:25.960
27.2,0.0093,0.0748,-0.4761,-0.1593,17:29:26.380
27.25,0.0014,0.0748,-0.6961,-0.177,17:29:26.610
27.3,0.0172,0.1091,-0.9572,-0.1939,17:29:27.010
27.35,0.0172,0.1434,-1.1982,-0.1842,17:29:27.440
27.4,0.0251,0.1091,-1.3843,-0.1689,17:29:27.679
27.45,0.0251,0.1091,-1.4875,-0.1488,17:29:28.099
27.5,0.033,0.1091,-1.5108,-0.1343,17:29:28.379
27.55,0.033,0.0748,-1.452,-0.1141,17:29:28.799
27.6,0.033,0.0748,-1.3569,-0.0964,17:29:29.220
27.65,0.0251,0.1091,-1.2489,-0.0795,17:29:29.460
27.7,0.0251,0.1091,-1.1313,-0.0593,17:29:29.871
27.75,0.0251,0.1434,-1.0056,-0.044,17:29:30.242
27.8,0.0251,0.1434,-0.875,-0.0239,17:29:30.652
27.85,0.0251,0.1434,-0.7485,-0.0094,17:29:30.912
27.9,0.0251,0.1434,-0.6155,0.0108,17:29:31.293
27.95,0.0251,0.1434,-0.4834,0.0309,17:29:31.693
28.0,0.033,0.1434,-0.3552,0.0462,17:29:31.943
28.05,0.033,0.1434,-0.2352,0.0656,17:29:32.333
28.1,0.033,0.1434,-0.1223,0.0809,17:29:32.744
28.15,0.033,0.1434,-0.0232,0.101,17:29:33.044
28.2,0.0409,0.1434,0.0622,0.1179,17:29:33.436
28.25,0.033,0.1434,0.1468,0.1357,17:29:33.825
28.3,0.033,0.1434,0.233,0.1558,17:29:34.238
28.35,0.033,0.1777,0.3265,0.1711,17:29:34.498
28.4,0.033,0.212,0.4361,0.1905,17:29:34.918
28.45,0.0251,0.212,0.5634,0.2082,17:29:35.332
28.5,0.0251,0.1777,0.7045,0.2259,17:29:35.592
28.55,0.0251,0.1777,0.8511,0.2437,17:29:35.985
28.6,0.0251,0.1777,1.0034,0.2606,17:29:36.393
28.65,0.0251,0.1777,1.1388,0.2783,17:29:36.664
28.7,0.0251,0.1777,1.2492,0.296,17:29:37.044
28.75,0.0172,0.1777,1.304,0.3105,17:29:37.454
28.8,0.0172,0.1777,1.2645,0.3307,17:29:37.724
28.85,0.0251,0.1777,1.1267,0.3484,17:29:38.094
28.9,0.033,0.1434,0.9382,0.3662,17:29:38.485
28.95,0.033,0.1434,0.7262,0.3855,17:29:38.765
29.0,0.033,0.1777,0.528,0.4008,17:29:39.157
29.05,0.0251,0.1434,0.3886,0.421,17:29:39.548
29.1,0.0172,0.1434,0.3168,0.4355,17:29:39.830
29.15,0.0172,0.1434,0.279,0.4556,17:29:40.232
29.2,0.0251,0.1777,0.258,0.4733,17:29:40.633
29.25,0.033,0.1091,0.2459,0.4911,17:29:40.913
29.3,0.0409,0.1434,0.2395,0.5112,17:29:41.322
29.35,0.0409,0.1434,0.2379,0.5257,17:29:41.593
29.4,0.0409,0.1434,0.2379,0.5459,17:29:42.005
29.45,0.0409,0.1091,0.2371,0.5636,17:29:42.405
29.5,0.0409,0.1434,0.2379,0.5805,17:29:42.685
29.55,0.0488,0.1777,0.2403,0.6007,17:29:43.046
29.6,0.0488,0.1434,0.2419,0.616,17:29:43.448
29.65,0.0409,0.1777,0.2451,0.6361,17:29:43.868
29.7,0.0409,0.212,0.2492,0.6506,17:29:44.159
29.75,0.0488,0.212,0.2548,0.6708,17:29:44.530
29.8,0.0488,0.1777,0.2596,0.6909,17:29:44.940
29.85,0.0567,0.212,0.2677,0.7062,17:29:45.352
29.9,0.0646,0.212,0.2758,0.7256,17:29:45.641
29.95,0.0488,0.212,0.2854,0.7409,17:29:45.931
30.0,0.0488,0.2463,0.2967,0.761,17:29:46.322
30.05,0.0488,0.2806,0.3056,0.7779,17:29:46.733
30.1,0.0409,0.2463,0.3023,0.7957,17:29:47.033
30.15,0.033,0.2463,0.2903,0.8158,17:29:47.383
30.2,0.0488,0.212,0.2725,0.8311,17:29:47.664
30.25,0.0409,0.1777,0.2475,0.8505,17:29:48.068
30.3,0.033,0.1434,0.2218,0.8658,17:29:48.445
30.35,0.033,0.1434,0.2048,0.8859,17:29:48.875
30.4,0.0409,0.1091,0.1927,0.9061,17:29:49.166
30.45,0.033,0.1091,0.1823,0.9206,17:29:49.546
30.5,0.0409,0.1434,0.175,0.9407,17:29:49.947
30.55,0.0488,0.1434,0.1694,0.956,17:29:50.237
30.6,0.0567,0.1434,0.1637,0.9762,17:29:50.628
30.65,0.0567,0.1777,0.1597,0.9931,17:29:51.028
30.7,0.0646,0.212,0.1573,0.9907,17:29:51.328
30.75,0.0567,0.1434,0.1549,0.9705,17:29:51.729
30.8,0.0567,0.1777,0.1516,0.956,17:29:52.019
30.85,0.0488,0.1777,0.1492,0.9359,17:29:52.389
30.9,0.0409,0.1777,0.1468,0.9206,17:29:52.810
30.95,0.0409,0.1777,0.1436,0.9004,17:29:53.220
31.0,0.0488,0.212,0.1404,0.8811,17:29:53.520
31.05,0.0488,0.212,0.1379,0.8658,17:29:53.870
31.1,0.0488,0.2463,0.1355,0.8456,17:29:54.270
31.15,0.0488,0.212,0.1323,0.8311,17:29:54.561
31.2,0.0409,0.212,0.1315,0.811,17:29:54.881
31.25,0.0251,0.212,0.1291,0.7933,17:29:55.303
31.3,0.0172,0.212,0.1283,0.7755,17:29:55.723
31.35,0.0251,0.212,0.1267,0.7554,17:29:56.023
31.4,0.0251,0.2463,0.1259,0.7409,17:29:56.354
31.45,0.0251,0.2463,0.1242,0.7207,17:29:56.694
31.5,0.033,0.2806,0.1234,0.703,17:29:57.114
31.55,0.0409,0.212,0.1218,0.6861,17:29:57.414
31.6,0.0409,0.212,0.121,0.6659,17:29:57.784
31.65,0.0488,0.212,0.1202,0.6506,17:29:58.105
31.7,0.0488,0.212,0.1194,0.6305,17:29:58.504
31.75,0.0567,0.212,0.1178,0.616,17:29:58.925
31.8,0.0409,0.2463,0.1146,0.5958,17:29:59.235
31.85,0.0409,0.2463,0.1089,0.5781,17:29:59.635
31.9,0.0251,0.2463,0.1025,0.5604,17:29:59.936
31.95,0.0251,0.212,0.0952,0.541,17:30:00.327
32.0,0.0251,0.1777,0.0888,0.5257,17:30:00.627
32.05,0.0409,0.1777,0.0807,0.5056,17:30:00.977
32.1,0.0409,0.1777,0.0759,0.4911,17:30:01.377
32.15,0.0567,0.1434,0.0695,0.4709,17:30:01.788
32.2,0.0646,0.1777,0.0638,0.4556,17:30:02.098
32.25,0.0646,0.212,0.0574,0.4355,17:30:02.489
32.3,0.0646,0.2463,0.0541,0.421,17:30:02.789
32.35,0.0646,0.2463,0.0485,0.4008,17:30:03.089
32.4,0.0567,0.2806,0.0461,0.3855,17:30:03.379
32.45,0.0488,0.2463,0.0421,0.3662,17:30:03.810
32.5,0.0409,0.2463,0.0396,0.3508,17:30:04.200
32.55,0.0409,0.2463,0.0356,0.3307,17:30:04.521
32.6,0.033,0.212,0.0324,0.313,17:30:04.892
32.65,0.033,0.1777,0.0275,0.296,17:30:05.214
32.7,0.0409,0.1777,0.0243,0.2783,17:30:05.534
32.75,0.0409,0.1091,0.0195,0.2606,17:30:05.936
32.8,0.0409,0.0405,0.0163,0.2404,17:30:06.246
32.85,0.0409,0.0405,0.013,0.2259,17:30:06.667
32.9,0.0488,0.0405,0.0098,0.2082,17:30:07.068
32.95,0.0409,0.0405,0.0058,0.1905,17:30:07.377
33.0,0.0409,0.0748,0.0018,0.1711,17:30:07.738
33.05,0.033,0.1434,-0.0031,0.1558,17:30:08.038
33.1,0.033,0.212,-0.0095,0.1357,17:30:08.338
33.15,0.033,0.212,-0.0127,0.1204,17:30:08.769
33.2,0.033,0.212,-0.0176,0.101,17:30:09.164
33.25,0.033,0.1777,-0.0208,0.0833,17:30:09.459
33.3,0.0409,0.1434,-0.0232,0.0656,17:30:09.779
33.35,0.0409,0.0748,-0.0256,0.0454,17:30:10.200
33.4,0.0409,0.0748,-0.0297,0.0309,17:30:10.501
33.45,0.0409,0.0405,-0.0337,0.0108,17:30:10.811
33.5,0.0409,0.0748,-0.0385,-0.0045,17:30:11.201
33.55,0.033,0.0748,-0.0466,-0.0239,17:30:11.612
33.6,0.033,0.1091,-0.0547,-0.0416,17:30:12.032
33.65,0.0251,0.1091,-0.0675,-0.0593,17:30:12.332
33.7,0.0251,0.1434,-0.0853,-0.0795,17:30:12.683
33.75,0.0251,0.1434,-0.1095,-0.094,17:30:13.003
33.8,0.0251,0.1434,-0.1473,-0.1141,17:30:13.414
33.85,0.0251,0.1091,-0.2166,-0.1319,17:30:13.825
33.9,0.0251,0.1091,-0.3319,-0.1496,17:30:14.135
33.95,0.033,0.1091,-0.5067,-0.1689,17:30:14.456
34.0,0.0172,0.0405,-0.7316,-0.1842,17:30:14.867
34.05,0.0093,0.0405,-0.9886,-0.1939,17:30:15.277
34.1,0.0093,0.0405,-1.2135,-0.177,17:30:15.588
34.15,0.0014,0.0405,-1.3738,-0.1593,17:30:15.908
34.2,-0.0144,0.0405,-1.452,-0.1391,17:30:16.298
34.25,-0.0065,0.1091,-1.4528,-0.1238,17:30:16.629
34.3,-0.0065,0.1091,-1.3787,-0.1045,17:30:17.349
34.35,-0.0144,0.1091,-1.2828,-0.0892,17:30:17.659
34.4,-0.0065,0.0748,-1.1732,-0.069,17:30:17.969
34.45,-0.0065,0.0748,-1.0531,-0.0513,17:30:18.289
34.5,0.0014,0.1091,-0.929,-0.0344,17:30:18.610
34.55,0.0093,0.1091,-0.8009,-0.0142,17:30:18.920
34.6,0.0251,0.1091,-0.6711,0.0011,17:30:19.240
34.65,0.0251,0.1434,-0.5406,0.0212,17:30:19.600
34.7,0.033,0.1434,-0.4189,0.0358,17:30:19.920
34.75,0.0409,0.1091,-0.2956,0.0559,17:30:20.290
34.8,0.0409,0.0748,-0.1852,0.0736,17:30:20.620
34.85,0.033,0.0748,-0.0812,0.0905,17:30:20.971
34.9,0.033,0.0748,0.0098,0.1107,17:30:21.391
34.95,0.033,0.0748,0.0968,0.126,17:30:21.711
35.0,0.0251,0.0748,0.1807,0.1462,17:30:22.061
35.05,0.033,0.1091,0.2661,0.1631,17:30:22.471
35.1,0.0409,0.1091,0.3644,0.1808,17:30:22.811
35.15,0.0409,0.1434,0.4812,0.201,17:30:23.142
35.2,0.0409,0.1434,0.6118,0.2155,17:30:23.482
35.25,0.0251,0.1777,0.756,0.2356,17:30:23.872
35.3,0.0172,0.1777,0.9043,0.2509,17:30:24.202
35.35,0.0014,0.1777,1.0478,0.2711,17:30:24.552
35.4,0.0014,0.1434,1.1566,0.2856,17:30:24.863
35.45,0.0014,0.1777,1.2202,0.3057,17:30:25.183
35.5,0.0172,0.1434,1.1985,0.321,17:30:25.493
35.55,0.0172,0.1777,1.0864,0.3412,17:30:25.893
35.6,0.0172,0.1777,0.91,0.3557,17:30:26.294
35.65,0.0251,0.212,0.7158,0.3758,17:30:26.624
35.7,0.033,0.1777,0.5296,0.3936,17:30:26.994
35.75,0.0409,0.212,0.3878,0.4105,17:30:27.326
35.8,0.033,0.1777,0.3112,0.4306,17:30:27.735
35.85,0.0488,0.212,0.2733,0.4459,17:30:28.056
35.9,0.0409,0.1777,0.2532,0.4661,17:30:28.396
35.95,0.0409,0.212,0.2403,0.4806,17:30:28.816
36.0,0.0409,0.1777,0.233,0.5007,17:30:29.227
36.05,0.0567,0.1777,0.2282,0.5185,17:30:29.537
36.1,0.0567,0.1777,0.2266,0.5362,17:30:29.858
36.15,0.0646,0.212,0.2266,0.5555,17:30:30.189
36.2,0.0646,0.212,0.2298,0.5708,17:30:30.590
36.25,0.0567,0.2463,0.2322,0.591,17:30:30.979
36.3,0.0567,0.2806,0.2355,0.6087,17:30:31.299
36.35,0.0567,0.2806,0.2379,0.6256,17:30:31.670
36.4,0.0567,0.2463,0.2411,0.6458,17:30:31.980
36.45,0.0646,0.212,0.2443,0.6611,17:30:32.360
