时间(秒),尿酸(uA),抗坏血酸(uA),葡萄糖（mA）,电压(V),接收时间
20.45,-73.1313,11.139,0.2703,0.9512,11:17:34.658
20.5,-73.1322,10.2431,0.2502,0.9657,11:17:35.027
20.55,-73.1328,9.3115,0.229,0.9859,11:17:35.401
20.6,-73.1332,8.4002,0.2081,1.0004,11:17:35.604
20.65,-73.1335,8.2447,0.2016,0.981,11:17:36.304
20.7,-73.1337,8.5018,0.2077,0.9657,11:17:36.430
20.75,-73.1339,9.1991,0.2241,0.9456,11:17:36.799
20.8,-73.134,10.0785,0.2448,0.9311,11:17:37.171
20.85,-73.1235,11.1372,0.2708,0.9109,11:17:37.371
20.9,-73.1264,12.3731,0.2996,0.8932,11:17:38.072
20.95,-73.1179,13.7383,0.3304,0.8755,11:17:38.245
21.0,-73.1117,15.1516,0.3637,0.8561,11:17:38.628
21.05,-73.1071,16.5073,0.3968,0.8408,11:17:38.842
21.1,-73.1038,17.96,0.4307,0.8207,11:17:39.214
21.15,-73.1014,19.3445,0.4642,0.8062,11:17:39.588
21.2,-73.0996,20.8181,0.4984,0.786,11:17:39.958
21.25,-73.0984,22.2642,0.5321,0.7683,11:17:40.330
21.3,-73.0974,23.6902,0.5654,0.7505,11:17:40.703
21.35,-73.0861,25.1942,0.6006,0.7304,11:17:41.072
21.4,-73.0884,26.5698,0.6328,0.7159,11:17:41.442
21.45,-73.1009,27.9443,0.665,0.6958,11:17:41.829
21.5,-29.5149,64.9389,1.5299,0.6804,11:17:42.523
21.55,2.2961,92.7266,2.1797,0.6611,11:17:42.523
21.6,25.5131,113.5168,2.6659,0.6458,11:17:42.896
21.65,42.4579,129.2925,3.0371,0.6256,11:17:43.096
21.7,54.8249,141.3159,3.3189,0.6111,11:17:43.468
21.75,63.8509,150.7396,3.5398,0.591,11:17:43.839
21.8,70.4385,157.988,3.7098,0.5757,11:17:44.212
21.85,75.2464,163.7877,3.8469,0.5555,11:17:44.585
21.9,78.7555,168.4375,3.9556,0.541,11:17:44.791
21.95,81.3165,172.248,4.0437,0.5233,11:17:45.163
22.0,83.1856,175.5849,4.1222,0.5056,11:17:45.534
22.05,84.5498,178.6225,4.1936,0.4886,11:17:45.907
22.1,85.5455,181.1637,4.2533,0.4709,11:17:46.278
22.15,86.2722,183.389,4.3078,0.4556,11:17:46.649
22.2,86.8025,185.6152,4.3584,0.4355,11:17:47.022
22.25,87.1896,187.657,4.4052,0.421,11:17:47.303
22.3,87.4721,189.6566,4.4524,0.4008,11:17:47.708
22.35,87.6783,191.533,4.4977,0.3855,11:17:48.081
22.4,87.8288,193.4582,4.5427,0.3662,11:17:48.281
22.45,87.9386,195.3266,4.5865,0.3508,11:17:48.733
22.5,88.0187,197.2461,4.6304,0.3307,11:17:49.103
22.55,88.0772,198.9712,4.6723,0.3154,11:17:49.475
22.6,88.1199,201.2957,4.7279,0.296,11:17:49.847
22.65,88.1511,202.9922,4.7684,0.2807,11:17:50.050
22.7,88.1738,204.6473,4.8057,0.263,11:17:50.419
22.75,88.1904,206.2721,4.8437,0.2461,11:17:50.791
22.8,88.2026,207.9675,4.8845,0.2284,11:17:51.160
22.85,88.2114,209.6218,4.922,0.2106,11:17:51.535
22.9,88.2179,211.246,4.9613,0.1929,11:17:51.908
22.95,88.2226,212.9873,4.9986,0.176,11:17:52.111
23.0,88.226,214.6751,5.039,0.1607,11:17:52.484
23.05,88.2285,216.3701,5.0804,0.1405,11:17:52.855
23.1,88.2303,218.0241,5.1193,0.126,11:17:53.228
23.15,88.2317,219.7871,5.1619,0.1059,11:17:53.597
23.2,88.2327,221.3517,5.1973,0.0905,11:17:53.971
23.25,88.2334,223.0495,5.2384,0.0704,11:17:54.173
23.3,88.2339,224.7981,5.2782,0.0559,11:17:54.544
23.35,88.2343,226.4913,5.3192,0.0358,11:17:54.914
23.4,88.2345,228.2829,5.3611,0.0204,11:17:55.286
23.45,88.2347,230.1,5.4026,0.0011,11:17:55.658
23.5,88.2349,231.7967,5.4427,-0.0142,11:17:56.029
23.55,88.235,233.5446,5.4828,-0.0319,11:17:56.238
23.6,88.2351,235.2372,5.5219,-0.0489,11:17:56.927
23.65,88.2351,236.8894,5.5613,-0.0666,11:17:56.957
23.7,88.2352,238.6048,5.6031,-0.0843,11:17:57.357
23.75,88.2352,240.2737,5.6424,-0.0996,11:17:57.714
23.8,88.2352,242.0012,5.6819,-0.119,11:17:58.084
23.85,88.2352,243.6789,5.7216,-0.1343,11:17:58.485
23.9,88.2353,245.4592,5.7648,-0.1544,11:17:58.858
23.95,88.2353,247.1755,5.805,-0.1689,11:17:59.135
24.0,88.2353,248.9839,5.8452,-0.1891,11:17:59.511
24.05,88.2353,250.6744,5.8865,-0.2044,11:17:59.883
24.1,88.2353,252.464,5.9276,-0.2245,11:18:00.237
24.15,88.2353,254.1407,5.9673,-0.239,11:18:00.455
24.2,88.2353,255.7813,6.005,-0.2592,11:18:00.826
24.25,88.2353,257.4419,6.0456,-0.2745,11:18:01.197
24.3,88.2353,259.1634,6.0872,-0.2938,11:18:01.571
24.35,88.2353,260.8367,6.1274,-0.3092,11:18:01.943
24.4,88.2353,262.4749,6.1665,-0.3269,11:18:02.315
24.45,88.2353,264.2727,6.2092,-0.3446,11:18:02.522
24.5,88.2353,265.909,6.2469,-0.3615,11:18:02.889
24.55,88.2353,267.6591,6.2842,-0.3793,11:18:03.259
24.6,88.2353,269.2607,6.3245,-0.3946,11:18:03.634
24.65,88.2353,270.3833,6.3517,-0.3841,11:18:04.007
24.7,88.2353,271.2026,6.3672,-0.3688,11:18:04.287
24.75,88.2353,271.4299,6.3731,-0.3486,11:18:04.691
24.8,88.2353,271.3643,6.3731,-0.3341,11:18:05.066
24.85,88.2353,271.0848,6.3687,-0.314,11:18:05.437
24.9,88.2353,270.6492,6.3578,-0.2987,11:18:05.648
24.95,88.2353,270.0533,6.3423,-0.2793,11:18:06.337
25.0,88.2353,269.4795,6.3299,-0.264,11:18:06.337
25.05,88.2353,268.7828,6.3121,-0.2439,11:18:06.738
25.1,88.2353,267.95,6.2937,-0.2294,11:18:07.109
25.15,88.2353,267.2033,6.2759,-0.2116,11:18:07.497
25.2,88.2353,266.473,6.2564,-0.1939,11:18:07.869
25.25,88.2353,265.662,6.2378,-0.1762,11:18:08.243
25.3,88.2353,264.7459,6.2166,-0.1593,11:18:08.451
25.35,88.2353,263.9384,6.1979,-0.1415,11:18:08.819
25.4,88.2353,263.1174,6.1777,-0.1238,11:18:09.189
25.45,88.2353,262.2866,6.1596,-0.1093,11:18:09.561
25.5,88.2353,261.356,6.1389,-0.0892,11:18:09.932
25.55,88.2353,260.5841,6.1205,-0.0738,11:18:10.179
25.6,88.2353,259.7892,6.1027,-0.0537,11:18:10.564
25.65,88.2353,259.0237,6.081,-0.0392,11:18:10.951
25.7,88.2353,258.1408,6.0619,-0.019,11:18:11.338
25.75,88.2353,257.3575,6.0392,-0.0037,11:18:11.707
25.8,88.2353,256.4615,6.0172,0.0156,11:18:12.094
25.85,88.2353,255.576,5.9979,0.0309,11:18:12.297
25.9,88.2353,254.7444,5.9817,0.0511,11:18:12.730
25.95,88.2353,253.9522,5.9633,0.0664,11:18:12.962
26.0,88.2353,253.2814,5.9422,0.0833,11:18:13.333
26.05,88.2353,252.5139,5.9258,0.101,11:18:13.724
26.1,88.2353,251.4905,5.904,0.1188,11:18:14.096
26.15,88.2353,250.6972,5.8859,0.1357,11:18:14.468
26.2,88.2353,249.8404,5.8661,0.151,11:18:14.838
26.25,88.2353,249.0297,5.8485,0.1711,11:18:15.048
26.3,88.2353,248.2065,5.8301,0.1856,11:18:15.443
26.35,88.2353,247.4203,5.8102,0.2058,11:18:15.847
26.4,88.2353,246.5687,5.7913,0.2211,11:18:16.233
26.45,88.2353,245.7155,5.771,0.2412,11:18:16.447
26.5,88.2353,245.0001,5.7529,0.2558,11:18:16.811
26.55,88.2353,244.1075,5.7321,0.2759,11:18:17.214
26.6,88.2353,243.317,5.7125,0.2912,11:18:17.441
26.65,88.2353,242.3695,5.6917,0.3114,11:18:18.160
26.7,88.2353,241.539,5.6711,0.3259,11:18:18.160
26.75,88.2353,240.6087,5.6506,0.346,11:18:18.546
26.8,88.2353,239.7444,5.6302,0.3613,11:18:18.935
26.85,88.2353,238.8356,5.6099,0.3782,11:18:19.343
26.9,88.2353,238.0798,5.5918,0.396,11:18:19.741
26.95,88.2353,237.2502,5.572,0.4137,11:18:19.973
27.0,88.2353,236.4131,5.5522,0.4306,11:18:20.380
27.05,88.2353,235.5242,5.5333,0.4459,11:18:20.628
27.1,88.2353,234.6902,5.513,0.4661,11:18:20.937
27.15,88.2353,233.8036,5.4917,0.4814,11:18:21.341
27.2,88.2353,233.0175,5.4718,0.5007,11:18:21.746
27.25,88.2353,232.1659,5.4518,0.516,11:18:21.978
27.3,88.2353,231.2201,5.4307,0.5362,11:18:22.362
27.35,88.2353,230.3908,5.4076,0.5507,11:18:22.657
27.4,88.2353,229.6003,5.3876,0.5708,11:18:23.061
27.45,88.2353,228.8381,5.3707,0.5862,11:18:23.463
27.5,88.2353,228.0039,5.3519,0.6063,11:18:23.866
27.55,88.2353,227.1634,5.3328,0.6208,11:18:24.101
27.6,88.2353,226.2257,5.3122,0.6385,11:18:24.489
27.65,88.2353,225.3561,5.2907,0.6563,11:18:24.714
27.7,88.2353,224.5361,5.2717,0.6732,11:18:25.108
27.75,88.2353,223.7524,5.2536,0.6909,11:18:25.498
27.8,88.2353,222.9025,5.2327,0.7086,11:18:25.902
27.85,88.2353,221.9579,5.2109,0.7264,11:18:26.305
27.9,88.2353,221.0833,5.1906,0.7409,11:18:26.554
27.95,88.2353,220.167,5.1693,0.761,11:18:26.787
28.0,88.2353,219.4056,5.1483,0.7763,11:18:27.188
28.05,88.2353,218.5719,5.1297,0.7957,11:18:27.590
28.1,88.2353,217.7319,5.1063,0.811,11:18:27.978
28.15,88.2353,216.8409,5.0882,0.8311,11:18:28.382
28.2,88.2353,215.9127,5.0673,0.8456,11:18:28.647
28.25,88.2353,215.0963,5.0478,0.8658,11:18:29.051
28.3,88.2353,214.3151,5.0291,0.8811,11:18:29.287
28.35,88.2353,213.4208,5.0101,0.9012,11:18:29.683
28.4,88.2353,212.7217,4.9929,0.9158,11:18:30.085
28.45,88.2353,211.8409,4.9728,0.9335,11:18:30.339
28.5,88.2353,211.0128,4.9537,0.9512,11:18:30.734
28.55,88.2353,210.1768,4.9343,0.9681,11:18:30.973
28.6,88.2353,209.474,4.9191,0.9859,11:18:31.371
28.65,88.2353,208.9611,4.908,1.0004,11:18:31.775
28.7,88.2353,208.772,4.901,0.981,11:18:32.179
28.75,88.2353,208.9583,4.9057,0.9657,11:18:32.406
28.8,88.2353,209.5111,4.9189,0.9456,11:18:32.784
28.85,88.2353,210.1462,4.934,0.9311,11:18:33.188
28.9,88.2353,210.9339,4.9526,0.9109,11:18:33.418
28.95,88.2353,211.6478,4.9695,0.8956,11:18:33.821
29.0,88.2353,212.3542,4.985,0.8755,11:18:34.221
29.05,88.2353,213.0549,5.0018,0.861,11:18:34.516
29.1,88.2353,213.937,5.0228,0.8408,11:18:34.919
29.15,88.2353,214.8587,5.0436,0.8255,11:18:35.323
29.2,88.2353,215.5313,5.0598,0.8062,11:18:35.725
29.25,88.2353,216.3928,5.0793,0.7908,11:18:35.991
29.3,88.2353,217.2532,5.1,0.7731,11:18:36.238
29.35,88.2353,218.2054,5.1217,0.7554,11:18:36.642
29.4,88.2353,219.0856,5.1375,0.7385,11:18:37.045
29.45,88.2353,219.6817,5.1556,0.7207,11:18:37.296
29.5,88.2353,220.3947,5.1753,0.7054,11:18:37.693
29.55,88.2353,221.2857,5.1951,0.6861,11:18:38.098
29.6,88.2353,222.2139,5.2183,0.6708,11:18:38.369
29.65,88.2353,223.0766,5.2396,0.6506,11:18:38.618
29.7,88.2353,223.9841,5.2616,0.6361,11:18:39.013
29.75,88.2353,224.9708,5.2832,0.616,11:18:39.417
29.8,88.2353,225.7835,5.3022,0.6007,11:18:39.673
29.85,88.2353,226.6546,5.3215,0.5805,11:18:40.065
29.9,88.2353,227.383,5.3388,0.566,11:18:40.468
29.95,88.2353,228.2852,5.3591,0.5459,11:18:40.745
30.0,88.2353,229.0363,5.3761,0.5305,11:18:41.138
30.05,88.2353,229.955,5.3983,0.5136,11:18:41.526
30.1,88.2353,230.7182,5.4178,0.4959,11:18:41.805
30.15,88.2353,231.4142,5.4385,0.4782,11:18:42.051
30.2,88.2353,232.2464,5.4558,0.4604,11:18:42.445
30.25,88.2353,233.0853,5.475,0.4435,11:18:42.846
30.3,88.2353,234.0682,5.4977,0.4258,11:18:43.251
30.35,88.2353,234.9245,5.5131,0.4105,11:18:43.505
30.4,88.2353,235.7811,5.5331,0.3911,11:18:43.902
30.45,88.2353,236.5916,5.5532,0.3758,11:18:44.310
30.5,88.2353,237.5073,5.5754,0.3557,11:18:44.560
30.55,88.2353,238.361,5.596,0.3404,11:18:44.810
30.6,88.2353,239.2619,5.6187,0.321,11:18:45.554
30.65,88.2353,240.1048,5.6374,0.3057,11:18:45.805
30.7,88.2353,240.9515,5.6597,0.2856,11:18:46.055
30.75,88.2353,241.8474,5.6804,0.2711,11:18:46.319
30.8,88.2353,242.6866,5.6999,0.2509,11:18:46.718
30.85,88.2353,243.577,5.7217,0.2356,11:18:47.000
30.9,88.2353,244.4121,5.7419,0.2179,11:18:47.420
30.95,88.2353,245.2995,5.7622,0.201,11:18:47.688
31.0,88.2353,246.2251,5.7846,0.1832,11:18:48.103
31.05,88.2353,247.1786,5.8085,0.1655,11:18:48.370
31.1,88.2353,247.9208,5.8249,0.151,11:18:48.767
31.15,88.2353,248.8794,5.8478,0.1308,11:18:49.024
31.2,88.2353,249.6717,5.8645,0.1155,11:18:49.437
31.25,88.2353,250.7131,5.8886,0.0954,11:18:49.839
31.3,88.2353,251.6585,5.9095,0.0809,11:18:50.143
31.35,88.2353,252.4874,5.9302,0.0607,11:18:50.521
31.4,88.2353,253.4167,5.9529,0.0454,11:18:50.895
31.45,88.2353,254.3265,5.9728,0.0261,11:18:51.135
31.5,88.2353,255.1758,5.9938,0.0108,11:18:51.562
31.55,88.2353,256.1662,6.0156,-0.0094,11:18:52.000
31.6,88.2353,257.028,6.036,-0.0239,11:18:52.272
31.65,88.2353,257.8886,6.0584,-0.044,11:18:52.685
31.7,88.2353,258.7946,6.0813,-0.0593,11:18:52.951
31.75,88.2353,259.6875,6.1013,-0.0771,11:18:53.369
31.8,88.2353,260.6171,6.1224,-0.094,11:18:53.647
31.85,88.2353,261.5271,6.1444,-0.1117,11:18:54.062
31.9,88.2353,262.5155,6.1647,-0.1295,11:18:54.347
31.95,88.2353,263.2369,6.1829,-0.144,11:18:54.699
32.0,88.2353,264.0877,6.2037,-0.1641,11:18:54.958
32.05,88.2353,264.9402,6.2211,-0.1794,11:18:55.369
32.1,88.2353,265.8404,6.2425,-0.1996,11:18:55.715
32.15,88.2353,266.6826,6.2614,-0.2141,11:18:56.117
32.2,88.2353,267.6679,6.2828,-0.2342,11:18:56.393
32.25,88.2353,268.6186,6.3061,-0.2495,11:18:56.642
32.3,88.2353,269.4051,6.3274,-0.2689,11:18:57.385
32.35,88.2353,270.4886,6.3538,-0.2842,11:18:57.385
32.4,88.2353,271.3258,6.3731,-0.3043,11:18:57.819
32.45,88.2353,272.1684,6.3938,-0.3196,11:18:58.084
32.5,88.2353,272.9223,6.4132,-0.3366,11:18:58.504
32.55,88.2353,273.7968,6.4338,-0.3543,11:18:58.772
32.6,88.2353,274.713,6.4555,-0.372,11:18:59.190
32.65,88.2353,275.4743,6.4724,-0.3889,11:18:59.594
32.7,88.2353,276.0762,6.4858,-0.3914,11:18:59.907
32.75,88.2353,276.145,6.4868,-0.3736,11:19:00.218
32.8,88.2353,275.5467,6.4756,-0.3591,11:19:00.619
32.85,88.2353,274.971,6.4588,-0.339,11:19:00.897
32.9,88.2353,273.9951,6.4356,-0.3237,11:19:01.305
32.95,88.2353,272.7269,6.4034,-0.3043,11:19:01.596
33.0,88.2353,271.4308,6.3745,-0.289,11:19:01.991
33.05,88.2353,270.0216,6.3414,-0.2689,11:19:02.284
33.1,88.2353,268.7152,6.3085,-0.2544,11:19:02.717
33.15,88.2353,267.0669,6.2715,-0.2342,11:19:03.028
33.2,88.2353,265.4934,6.2314,-0.2189,11:19:03.370
33.25,88.2353,263.928,6.1956,-0.1988,11:19:03.650
33.3,88.2353,262.3224,6.1564,-0.1842,11:19:04.051
33.35,88.2353,260.7336,6.1202,-0.1665,11:19:04.454
33.4,88.2353,259.0645,6.0818,-0.1488,11:19:04.721
33.45,88.2353,257.2905,6.0429,-0.1319,11:19:05.059
33.5,88.2353,255.8104,6.0068,-0.1141,11:19:05.458
33.55,88.2353,254.3134,5.9708,-0.0988,11:19:05.731
33.6,88.2353,252.4796,5.9292,-0.0787,11:19:06.139
33.65,88.2353,250.7243,5.889,-0.0642,11:19:06.420
33.7,88.2353,249.119,5.851,-0.044,11:19:06.833
33.75,88.2353,247.6231,5.8168,-0.0287,11:19:07.234
33.8,88.2353,245.8366,5.7743,-0.0094,11:19:07.578
33.85,88.2353,244.4863,5.7434,0.0059,11:19:08.008
33.9,88.2353,243.5472,5.724,0.0261,11:19:08.301
33.95,88.2353,242.9544,5.7088,0.0414,11:19:08.605
34.0,88.2353,242.7534,5.7032,0.0607,11:19:08.937
34.05,88.2353,242.653,5.6991,0.076,11:19:09.231
34.1,88.2353,242.626,5.6993,0.0962,11:19:09.649
34.15,88.2353,242.7916,5.7006,0.1107,11:19:09.959
34.2,88.2353,242.7735,5.7015,0.1284,11:19:10.228
34.25,88.2353,243.0382,5.7065,0.1462,11:19:10.642
34.3,88.2353,243.2315,5.7124,0.1639,11:19:11.046
34.35,88.2353,243.4188,5.7178,0.1808,11:19:11.770
34.4,88.2353,243.6945,5.7238,0.1961,11:19:11.770
34.45,88.2353,243.803,5.7272,0.2163,11:19:12.203
34.5,88.2353,244.0676,5.7351,0.2308,11:19:12.483
34.55,88.2353,244.3996,5.7419,0.2509,11:19:13.161
34.6,88.2353,244.8272,5.7491,0.2662,11:19:13.161
34.65,88.2353,245.1393,5.7544,0.2864,11:19:13.424
34.7,88.2353,245.367,5.7593,0.3009,11:19:13.782
34.75,88.2353,245.5333,5.7639,0.321,11:19:14.214
34.8,88.2353,245.8399,5.7717,0.3363,11:19:14.484
34.85,88.2353,246.0173,5.7763,0.3557,11:19:14.818
34.9,88.2353,246.2395,5.7818,0.371,11:19:15.221
34.95,88.2353,246.5406,5.7891,0.3887,11:19:15.497
35.0,88.2353,246.7604,5.7933,0.4056,11:19:15.893
35.05,88.2353,246.8744,5.7964,0.4234,11:19:16.296
35.1,88.2353,247.0503,5.8008,0.4411,11:19:16.615
35.15,88.2353,247.1787,5.8063,0.4588,11:19:16.947
35.2,88.2353,247.365,5.8113,0.4758,11:19:17.240
35.25,88.2353,247.5937,5.8182,0.4911,11:19:17.579
35.3,88.2353,247.8069,5.8233,0.5112,11:19:18.012
35.35,88.2353,248.1014,5.8292,0.5257,11:19:18.312
35.4,88.2353,248.4091,5.8356,0.5459,11:19:18.679
35.45,88.2353,248.6336,5.8393,0.5612,11:19:18.990
35.5,88.2353,248.7511,5.843,0.5813,11:19:19.375
35.55,88.2353,248.9295,5.8457,0.5958,11:19:19.777
35.6,88.2353,249.1061,5.8499,0.616,11:19:20.058
35.65,88.2353,249.2813,5.853,0.6313,11:19:20.380
35.7,88.2353,249.4091,5.8552,0.6506,11:19:20.679
35.75,88.2353,249.6414,5.8601,0.6659,11:19:21.139
35.8,88.2353,249.7183,5.8625,0.6837,11:19:21.435
35.85,88.2353,249.867,5.8654,0.7014,11:19:21.838
35.9,44.6509,193.2325,4.5374,0.7183,11:19:22.120
35.95,12.8305,151.4812,3.5593,0.736,11:19:22.431
36.0,-10.3934,120.5924,2.8347,0.7562,11:19:22.772
36.05,-27.3326,97.7242,2.2992,0.7707,11:19:23.098
36.1,-39.7063,80.5707,1.8976,0.7908,11:19:23.532
36.15,-48.7264,67.6345,1.5946,0.8062,11:19:23.843
36.2,-55.3204,57.6835,1.3626,0.8263,11:19:24.278
36.25,-60.1223,50.004,1.1813,0.8432,11:19:24.711
36.3,-63.6269,43.8433,1.0381,0.861,11:19:25.010
36.35,-66.1954,38.8374,0.9217,0.8811,11:19:25.313
36.4,-68.07,34.7207,0.8258,0.8956,11:19:25.704
36.45,-69.4275,31.1603,0.7427,0.9158,11:19:26.323
36.5,-70.4183,28.0985,0.6701,0.9311,11:19:26.324
36.55,-71.152,25.2154,0.6041,0.9512,11:19:26.723
36.6,-71.6769,22.6943,0.5439,0.9681,11:19:27.477
36.65,-72.0707,20.3448,0.4891,0.9859,11:19:27.477
36.7,-72.3474,18.3057,0.4393,0.9955,11:19:27.879
36.75,-72.56,16.9565,0.4073,0.981,11:19:28.200
36.8,-72.7045,16.2034,0.3894,0.9609,11:19:28.509
36.85,-72.8206,15.839,0.3807,0.9456,11:19:29.171
36.9,-72.9054,15.8047,0.3787,0.9254,11:19:29.171
36.95,-72.9566,15.9649,0.3827,0.9085,11:19:29.605
37.0,-73.0046,16.2671,0.3888,0.8908,11:19:29.891
37.05,-73.029,16.812,0.4009,0.8706,11:19:30.287
37.1,-73.0468,17.2559,0.4142,0.8561,11:19:30.574
37.15,-73.0598,17.9042,0.4281,0.836,11:19:30.970
37.2,-73.0799,18.5626,0.4427,0.8207,11:19:31.374
37.25,-73.084,19.2748,0.461,0.8005,11:19:31.710
37.3,-73.0976,20.0261,0.4786,0.7836,11:19:32.088
37.35,-73.0969,20.8524,0.4981,0.7659,11:19:32.417
37.4,-73.0963,21.6408,0.5166,0.7457,11:19:32.852
37.45,-73.1066,22.4014,0.5334,0.7304,11:19:33.143
37.5,-73.1034,23.2345,0.5533,0.7111,11:19:33.533
37.55,-73.1011,24.0278,0.5721,0.6958,11:19:33.937
37.6,-73.0994,24.8847,0.5935,0.6756,11:19:34.269
37.65,-73.1089,25.6491,0.6124,0.6579,11:19:34.603
37.7,-73.1051,26.4849,0.6327,0.641,11:19:34.889
37.75,-73.0917,27.2802,0.6508,0.6208,11:19:35.284
37.8,-73.0925,28.1386,0.6705,0.6055,11:19:35.683
37.85,-73.0932,28.9966,0.6914,0.5862,11:19:36.090
37.9,-73.1043,29.9008,0.7078,0.5708,11:19:36.392
37.95,-73.1124,30.746,0.7285,0.5507,11:19:36.791
38.0,-73.1184,31.5945,0.7479,0.533,11:19:37.091
38.05,-73.1227,32.4453,0.7686,0.516,11:19:37.489
38.1,-73.1258,33.2979,0.7892,0.4959,11:19:37.782
38.15,-73.1175,34.1055,0.8085,0.4806,11:19:38.183
38.2,-73.122,34.9265,0.8292,0.4604,11:19:38.519
38.25,-73.1147,35.7109,0.8475,0.4459,11:19:38.853
38.3,-73.12,36.5614,0.8685,0.4258,11:19:39.151
38.35,-29.5289,72.1544,1.7024,0.4105,11:19:39.551
38.4,2.2858,98.6413,2.3219,0.3911,11:19:39.985
38.45,25.5056,118.2042,2.7795,0.3758,11:19:40.284
38.5,42.4524,132.8062,3.1211,0.3557,11:19:40.686
38.55,54.821,143.6951,3.3759,0.3404,11:19:41.033
38.6,63.848,152.0128,3.5694,0.321,11:19:41.399
38.65,70.4364,158.2687,3.7161,0.3057,11:19:41.707
38.7,75.2449,163.2515,3.8319,0.2856,11:19:42.020
38.75,78.7543,166.9344,3.9197,0.2711,11:19:42.348
38.8,81.3157,170.1319,3.9924,0.2533,11:19:42.735
38.85,83.185,172.6509,4.0477,0.2356,11:19:43.039
38.9,84.5494,174.7209,4.1,0.2179,11:19:43.434
38.95,85.5452,176.417,4.1426,0.201,11:19:43.779
39.0,86.2719,178.1181,4.1823,0.1832,11:19:44.146
39.05,86.8023,179.6839,4.2201,0.1655,11:19:44.469
39.1,87.1895,181.1046,4.253,0.151,11:19:44.790
39.15,87.472,182.4194,4.2825,0.1308,11:19:45.153
39.2,87.6782,183.5643,4.3084,0.1155,11:19:45.465
39.25,87.8287,184.8168,4.3371,0.0954,11:19:45.837
39.3,87.9385,185.9162,4.3646,0.0809,11:19:46.150
39.35,88.0187,187.0428,4.3912,0.0607,11:19:46.539
39.4,88.0772,188.0967,4.4149,0.0454,11:19:46.837
39.45,88.1199,189.1438,4.441,0.0261,11:19:47.238
39.5,88.1511,190.0933,4.4622,0.0108,11:19:47.542
39.55,88.1738,191.0179,4.4831,-0.0094,11:19:47.938
39.6,88.1904,192.0632,4.507,-0.0239,11:19:48.285
39.65,88.2026,193.8453,4.5496,-0.0416,11:19:48.652
39.7,88.2114,196.026,4.6002,-0.0593,11:19:48.964
39.75,88.2179,199.1461,4.6753,-0.0771,11:19:49.365
39.8,88.2226,201.516,4.7333,-0.094,11:19:49.713
39.85,88.226,204.2183,4.7963,-0.1093,11:19:50.044
39.9,88.2285,206.9781,4.8598,-0.1295,11:19:50.359
39.95,88.2303,209.5482,4.9213,-0.144,11:19:50.660
40.0,88.2317,212.2577,4.9847,-0.1641,11:19:51.057
40.05,88.2327,215.0226,5.0484,-0.1794,11:19:51.404
40.1,88.2334,217.7818,5.1134,-0.1996,11:19:51.772
40.15,88.2339,220.305,5.1728,-0.2141,11:19:52.116
40.2,88.2343,222.7488,5.2303,-0.2342,11:19:52.487
40.25,88.2345,225.0419,5.2778,-0.2495,11:19:52.807
40.3,88.2347,227.1324,5.3276,-0.2689,11:19:53.114
40.35,88.2349,228.9824,5.3738,-0.2842,11:19:53.509
40.4,88.235,230.7495,5.4162,-0.3043,11:19:53.858
40.45,88.2351,232.4097,5.4559,-0.3196,11:19:54.169
40.5,88.2351,233.9457,5.4957,-0.3366,11:19:54.490
40.55,88.2352,235.4836,5.5313,-0.3543,11:19:54.858
40.6,88.2352,236.745,5.5605,-0.372,11:19:55.263
40.65,88.2352,238.0362,5.5852,-0.3889,11:19:55.609
40.7,88.2352,239.1175,5.614,-0.3938,11:19:56.148
40.75,88.2353,240.231,5.6405,-0.3736,11:19:56.148
40.8,88.2353,241.2289,5.6642,-0.3591,11:19:56.554
40.85,88.2353,242.1425,5.6869,-0.339,11:19:56.871
40.9,88.2353,242.9946,5.7046,-0.3237,11:19:57.266
40.95,88.2353,243.9407,5.7262,-0.3043,11:19:57.669
41.0,88.2353,244.5386,5.742,-0.289,11:19:57.994
41.05,88.2353,245.2066,5.7568,-0.2689,11:19:58.367
41.1,88.2353,245.7867,5.7708,-0.2544,11:19:58.672
41.15,88.2353,246.3028,5.7844,-0.2342,11:19:59.066
41.2,88.2353,246.9111,5.7986,-0.2189,11:19:59.388
41.25,88.2353,247.4939,5.8122,-0.2012,11:19:59.698
41.3,88.2353,247.9194,5.8244,-0.1842,11:20:00.077
41.35,88.2353,248.5078,5.8387,-0.1665,11:20:00.382
41.45,88.2353,249.0299,5.8491,-0.1319,11:20:01.119
41.5,88.2353,249.6888,5.86,-0.1141,11:20:01.447
41.55,88.2353,250.1698,5.8734,-0.0988,11:20:01.832
41.6,88.2353,250.5208,5.8831,-0.0787,11:20:02.139
41.65,88.2353,250.8233,5.8913,-0.0642,11:20:02.448
41.7,88.2353,251.1831,5.8995,-0.044,11:20:02.841
41.75,88.2353,251.5383,5.9077,-0.0287,11:20:03.198
41.8,88.2353,251.7975,5.9158,-0.0094,11:20:03.571
41.85,88.2353,252.172,5.9228,0.0059,11:20:03.883
41.9,44.6509,195.4706,4.5923,0.0261,11:20:04.205
41.95,12.8305,153.5316,3.6092,0.0414,11:20:04.609
42.0,-10.3934,122.5521,2.882,0.0607,11:20:04.951
42.05,-27.3433,99.6176,2.3447,0.076,11:20:05.337
42.1,-39.714,82.4158,1.9405,0.0962,11:20:05.706
42.15,-48.7428,69.4444,1.6369,0.1131,11:20:06.033
