时间(秒),尿酸(uA),抗坏血酸(uA),葡萄糖（mA）,电压(V),接收时间
21.7,0.033,0.1777,0.063,0.6111,18:24:33.099
21.75,0.033,0.212,0.0598,0.5958,18:24:33.467
21.8,0.0251,0.212,0.0566,0.5757,18:24:33.852
21.85,0.033,0.1434,0.0533,0.5604,18:24:34.250
21.9,0.033,0.1434,0.0509,0.541,18:24:34.654
21.95,0.0409,0.1434,0.0485,0.5257,18:24:34.918
22.0,0.0409,0.1434,0.0453,0.5056,18:24:35.304
22.05,0.0409,0.1091,0.0429,0.4911,18:24:35.702
22.1,0.0488,0.1777,0.0396,0.4709,18:24:36.102
22.15,0.0567,0.212,0.0372,0.4532,18:24:36.272
22.2,0.0488,0.212,0.034,0.4355,18:24:36.655
22.25,0.0409,0.1777,0.0316,0.4185,18:24:37.055
22.3,0.0409,0.1777,0.0284,0.4008,18:24:37.456
22.35,0.033,0.1434,0.0259,0.3807,18:24:37.842
22.4,0.0251,0.1091,0.0227,0.3662,18:24:38.040
22.45,0.0172,0.0748,0.0203,0.346,18:24:38.408
22.5,0.0251,0.0748,0.0163,0.3307,18:24:38.822
22.55,0.0251,0.0748,0.0138,0.3105,18:24:39.221
22.6,0.0251,0.0748,0.0114,0.296,18:24:39.592
22.65,0.0251,0.0748,0.0098,0.2759,18:24:39.976
22.7,0.0409,0.1091,0.0074,0.2606,18:24:40.158
22.75,0.033,0.1091,0.0074,0.2404,18:24:40.589
22.8,0.033,0.1091,0.0058,0.2259,18:24:40.964
22.85,0.0251,0.1091,0.005,0.2058,18:24:41.363
22.9,0.0251,0.1091,0.0034,0.1905,18:24:41.530
22.95,0.0172,0.1091,0.0026,0.1711,18:24:41.946
23.0,0.0093,0.1091,-0.0007,0.1558,18:24:42.319
23.05,0.0093,0.1091,-0.0023,0.1357,18:24:42.733
23.1,0.0172,0.1091,-0.0047,0.1204,18:24:42.978
23.15,0.0172,0.0405,-0.0079,0.101,18:24:43.392
23.2,0.0172,0.0405,-0.0111,0.0833,18:24:43.776
23.25,0.0172,0.0748,-0.0144,0.0656,18:24:44.158
23.3,0.0172,0.0748,-0.02,0.0454,18:24:44.559
23.35,0.0093,0.0748,-0.0256,0.0309,18:24:44.746
23.4,0.0093,0.1434,-0.0345,0.0108,18:24:45.162
23.45,0.0172,0.1434,-0.0458,-0.007,18:24:45.562
23.5,0.033,0.1091,-0.0603,-0.0239,18:24:45.947
23.55,0.033,0.0748,-0.0812,-0.044,18:24:46.362
23.6,0.0409,0.0405,-0.1103,-0.0593,18:24:46.591
23.65,0.033,0.0405,-0.1497,-0.0795,18:24:46.991
23.7,0.0172,0.0405,-0.2013,-0.0964,18:24:47.391
23.75,0.0093,0.0748,-0.2666,-0.1141,18:24:47.774
23.8,0.0093,0.1091,-0.3512,-0.1343,18:24:48.158
23.85,0.0093,0.1434,-0.456,-0.1496,18:24:48.358
23.9,0.0172,0.1434,-0.5793,-0.1689,18:24:48.743
23.95,0.0251,0.1777,-0.7211,-0.1867,18:24:49.144
24.0,0.0172,0.1434,-0.8758,-0.2044,18:24:49.543
24.05,0.0093,0.1434,-1.0402,-0.2221,18:24:49.912
24.1,0.0093,0.1434,-1.2095,-0.239,18:24:50.314
24.15,0.0093,0.1434,-1.3884,-0.2592,18:24:50.715
24.2,0.0093,0.1091,-1.5697,-0.2745,18:24:50.897
24.25,0.0172,0.1091,-1.7639,-0.2938,18:24:51.270
24.3,0.0172,0.1091,-1.9653,-0.3092,18:24:51.658
24.35,0.0014,0.1091,-2.1797,-0.3293,18:24:52.041
24.4,-0.0144,0.1434,-2.407,-0.347,18:24:52.443
24.45,-0.0223,0.1091,-2.6761,-0.364,18:24:52.642
24.5,-0.0223,0.1091,-2.9284,-0.3841,18:24:53.042
24.55,-0.0223,0.1091,-3.1919,-0.3994,18:24:53.441
24.6,-0.0144,0.0748,-3.2523,-0.3793,18:24:53.843
24.65,-0.0065,0.0748,-3.1153,-0.364,18:24:54.091
24.7,0.0014,0.1091,-2.8171,-0.3438,18:24:54.489
24.75,0.0014,0.1091,-2.4432,-0.3269,18:24:54.906
24.8,0.0014,0.0748,-1.9807,-0.3092,18:24:55.308
24.85,0.0093,0.1091,-1.6438,-0.2914,18:24:55.504
24.9,0.0172,0.0748,-1.4214,-0.2737,18:24:55.916
24.95,0.0093,0.0748,-1.2546,-0.2544,18:24:56.318
25.0,0.0014,0.0405,-1.1095,-0.239,18:24:56.731
25.05,0.0014,0.0748,-0.9677,-0.2189,18:24:56.925
25.1,0.0014,0.0748,-0.8331,-0.1988,18:24:57.330
25.15,0.0014,0.0748,-0.7155,-0.1842,18:24:57.733
25.2,0.0093,0.0748,-0.6155,-0.1641,18:24:58.131
25.25,0.0093,0.1091,-0.5366,-0.1464,18:24:58.543
25.3,0.0093,0.0748,-0.4793,-0.1286,18:24:58.743
25.35,0.0014,0.0748,-0.435,-0.1093,18:24:59.267
25.4,0.0014,0.0748,-0.3875,-0.094,18:24:59.471
25.45,0.0014,0.0748,-0.3359,-0.0738,18:24:59.853
25.5,0.0014,0.0748,-0.2795,-0.0561,18:25:00.271
25.55,0.0093,0.1091,-0.2231,-0.0392,18:25:00.688
25.6,0.0172,0.1091,-0.1707,-0.019,18:25:01.102
25.65,0.0172,0.0748,-0.1264,-0.0037,18:25:01.305
25.7,0.0172,0.0062,-0.0853,0.0156,18:25:01.720
25.75,0.0251,-0.0281,-0.0361,0.0309,18:25:02.138
25.8,0.033,-0.0281,0.0243,0.0511,18:25:02.354
25.85,0.0409,-0.0624,0.0815,0.0688,18:25:02.770
25.9,0.0488,0.0062,0.1355,0.0857,18:25:03.185
25.95,0.0488,0.0748,0.1799,0.1059,18:25:03.588
26.0,0.0567,0.1091,0.2097,0.1212,18:25:03.806
26.05,0.0488,0.1091,0.2226,0.1413,18:25:04.217
26.1,0.0409,0.1777,0.2379,0.1582,18:25:04.635
26.15,0.033,0.1434,0.2645,0.176,18:25:04.858
26.2,0.033,0.1434,0.312,0.1961,18:25:05.269
26.25,0.0172,0.1434,0.3821,0.2106,18:25:05.684
26.3,0.0093,0.1434,0.4901,0.2308,18:25:05.903
26.35,0.0093,0.1091,0.636,0.2461,18:25:06.305
26.4,0.0093,0.1434,0.8173,0.2662,18:25:06.717
26.45,0.0172,0.1434,1.0099,0.2807,18:25:06.995
26.5,0.0251,0.1434,1.2122,0.3009,18:25:07.430
26.55,0.033,0.1434,1.3935,0.3162,18:25:07.816
26.6,0.033,0.1777,1.5667,0.3363,18:25:08.037
26.65,0.0409,0.1434,1.7045,0.3508,18:25:08.418
26.7,0.0409,0.1777,1.823,0.371,18:25:08.850
26.75,0.0409,0.1777,1.9076,0.3863,18:25:09.080
26.8,0.0488,0.1777,1.9761,0.4056,18:25:09.510
26.85,0.0488,0.1434,2.0067,0.421,18:25:09.733
26.9,0.0409,0.1777,2.0164,0.4411,18:25:10.162
26.95,0.033,0.1434,1.9922,0.4556,18:25:10.590
27.0,0.0409,0.1777,1.9519,0.4733,18:25:10.977
27.05,0.033,0.212,1.9141,0.4911,18:25:11.206
27.1,0.033,0.212,1.8794,0.5088,18:25:11.615
27.15,0.0251,0.1434,1.8432,0.5257,18:25:11.999
27.2,0.0172,0.1777,1.8093,0.5434,18:25:12.229
27.25,0.0172,0.1434,1.7706,0.5612,18:25:12.674
27.3,0.0172,0.1091,1.7021,0.5781,18:25:12.905
27.35,0.0172,0.0748,1.6054,0.5958,18:25:13.334
27.4,0.0251,0.1434,1.4902,0.6111,18:25:13.576
27.45,0.033,0.1091,1.3612,0.6313,18:25:14.010
27.5,0.033,0.1091,1.2267,0.6458,18:25:14.301
27.55,0.033,0.0748,1.0897,0.6659,18:25:14.748
27.6,0.0409,0.1434,0.964,0.6837,18:25:15.192
27.65,0.0488,0.1091,0.8536,0.7014,18:25:15.430
27.7,0.0567,0.1091,0.7625,0.7207,18:25:15.867
27.75,0.0567,0.1434,0.6843,0.736,18:25:16.107
27.8,0.0567,0.1777,0.6199,0.7562,18:25:16.529
27.85,0.0567,0.1434,0.561,0.7731,18:25:16.957
27.9,0.0567,0.1434,0.5086,0.7908,18:25:17.198
27.95,0.0567,0.1434,0.4603,0.811,18:25:17.649
28.0,0.0567,0.1091,0.4168,0.8263,18:25:17.900
28.05,0.0646,0.1091,0.3805,0.8456,18:25:18.326
28.1,0.0646,0.1091,0.3515,0.861,18:25:18.580
28.15,0.0488,0.1091,0.3233,0.8811,18:25:19.017
28.2,0.0488,0.1434,0.2999,0.9012,18:25:19.450
28.25,0.0488,0.1434,0.2806,0.9158,18:25:19.700
28.3,0.0488,0.1777,0.2653,0.9359,18:25:20.098
28.35,0.0409,0.212,0.2524,0.9512,18:25:20.495
28.4,0.0488,0.212,0.2443,0.9714,18:25:20.924
28.45,0.0409,0.212,0.2371,0.9883,18:25:21.175
28.5,0.033,0.2463,0.2306,0.9955,18:25:21.618
28.55,0.0409,0.212,0.221,0.9754,18:25:21.881
28.6,0.0488,0.1777,0.2097,0.9609,18:25:22.293
28.65,0.0488,0.1434,0.1952,0.9407,18:25:22.559
28.7,0.0488,0.1434,0.1807,0.923,18:25:22.954
28.75,0.0488,0.1091,0.1662,0.9061,18:25:23.386
28.8,0.033,0.1434,0.1541,0.8859,18:25:23.785
28.85,0.0251,0.1434,0.1428,0.8706,18:25:24.043
28.9,0.033,0.212,0.1331,0.8505,18:25:24.463
28.95,0.0409,0.1777,0.1251,0.836,18:25:24.728
29.0,0.0409,0.1777,0.1162,0.8158,18:25:25.171
29.05,0.0409,0.1434,0.1097,0.7981,18:25:25.436
29.1,0.0409,0.1434,0.1033,0.7804,18:25:25.772
29.15,0.0409,0.0748,0.0985,0.761,18:25:26.186
29.2,0.033,0.1091,0.0928,0.7457,18:25:26.600
29.25,0.0409,0.1091,0.0888,0.7256,18:25:26.872
29.3,0.0409,0.0405,0.084,0.7111,18:25:27.278
29.35,0.0409,0.0405,0.0799,0.6909,18:25:27.676
29.4,0.0409,0.0748,0.0743,0.6756,18:25:27.952
29.45,0.0488,0.0748,0.0703,0.6555,18:25:28.353
29.5,0.0409,0.1091,0.0646,0.641,18:25:28.739
29.55,0.0488,0.1434,0.0606,0.6208,18:25:29.012
29.6,0.0567,0.1434,0.0574,0.6055,18:25:29.462
29.65,0.0567,0.1434,0.0549,0.5862,18:25:29.738
29.7,0.0488,0.1434,0.0509,0.5708,18:25:30.015
29.75,0.0488,0.1091,0.0501,0.5507,18:25:30.441
29.8,0.0409,0.1777,0.0477,0.533,18:25:30.780
29.85,0.033,0.1777,0.0445,0.516,18:25:31.224
29.9,0.033,0.1777,0.0421,0.4983,18:25:31.504
29.95,0.033,0.1434,0.0388,0.4806,18:25:31.886
30.0,0.0409,0.1434,0.0364,0.4604,18:25:32.226
30.05,0.0409,0.0748,0.0332,0.4459,18:25:32.512
30.1,0.0409,0.1091,0.0308,0.4258,18:25:32.950
30.15,0.0409,0.1434,0.0275,0.4105,18:25:33.229
30.2,0.0409,0.1434,0.0275,0.3911,18:25:33.657
30.25,0.0409,0.1777,0.0243,0.3758,18:25:33.939
30.3,0.0409,0.212,0.0219,0.3557,18:25:34.270
30.35,0.0488,0.212,0.0195,0.3404,18:25:34.732
30.4,0.0409,0.1777,0.0171,0.321,18:25:35.014
30.45,0.0488,0.1777,0.0138,0.3057,18:25:35.377
30.5,0.0409,0.1434,0.0114,0.2856,18:25:35.670
30.55,0.0409,0.1777,0.0098,0.2711,18:25:36.071
30.6,0.033,0.1777,0.0082,0.2509,18:25:36.355
30.65,0.033,0.1777,0.0066,0.2356,18:25:36.763
30.7,0.033,0.1777,0.005,0.2155,18:25:37.177
30.75,0.0409,0.212,0.0042,0.201,18:25:37.461
30.8,0.0488,0.1777,0.0026,0.1808,18:25:37.838
30.85,0.0567,0.1434,0.0018,0.1655,18:25:38.175
30.9,0.0567,0.1777,0.0001,0.1462,18:25:38.591
30.95,0.0488,0.1777,-0.0023,0.1284,18:25:38.993
31.0,0.0409,0.1777,-0.0039,0.1107,18:25:39.282
31.05,0.033,0.1777,-0.0055,0.093,18:25:39.572
31.1,0.0251,0.1777,-0.0087,0.076,18:25:39.961
31.15,0.033,0.1777,-0.0119,0.0559,18:25:40.258
31.2,0.033,0.1777,-0.0168,0.0406,18:25:40.715
31.25,0.033,0.1434,-0.024,0.0204,18:25:41.009
31.3,0.033,0.1091,-0.0337,0.0035,18:25:41.438
31.35,0.033,0.1434,-0.0466,-0.0142,18:25:41.731
31.4,0.0251,0.0748,-0.0627,-0.0344,18:25:42.160
31.45,0.0251,0.1091,-0.0821,-0.0489,18:25:42.459
31.5,0.0172,0.1091,-0.1095,-0.069,18:25:42.896
31.55,0.0251,0.1434,-0.1449,-0.0843,18:25:43.194
31.6,0.0251,0.1091,-0.1916,-0.1045,18:25:43.497
31.65,0.0172,0.1434,-0.2545,-0.1246,18:25:43.942
31.7,0.0172,0.1091,-0.3311,-0.1391,18:25:44.233
31.75,0.0251,0.1434,-0.4294,-0.1593,18:25:44.694
31.8,0.0172,0.1091,-0.5438,-0.1746,18:25:44.988
31.85,0.0172,0.1091,-0.6792,-0.1939,18:25:45.358
31.9,0.033,0.1091,-0.8267,-0.2141,18:25:45.658
31.95,0.033,0.1091,-0.9895,-0.2294,18:25:46.095
